Account,trade_date,sentiment,total_pnl,num_trades,avg_size_usd,long_ratio,win_rate
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-20,Neutral,1727.154021,67,2101.7873913043477,0.9420289855072463,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-21,Greed,2720.828056,168,1504.8432978723404,0.8031914893617021,0.8120805369127517
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-22,Neutral,1437.17482,108,2194.715289256198,0.7024793388429752,0.975609756097561
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-23,Neutral,1001.2053860000001,116,2364.3752000000004,0.992,0.98989898989899
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-25,Fear,3622.6256409999996,75,2395.0187341772153,0.9873417721518988,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-26,Extreme Fear,5303.037252,80,3985.245697674419,0.9534883720930233,0.9876543209876543
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-02,Fear,948.6016900000001,12,3923.564166666667,0.9166666666666666,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-03,Fear,-370.250064,93,1018.7064356435644,1.0,0.8970588235294118
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-05,Extreme Fear,-5843.04,2,42921.479999999996,0.5,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-08,Fear,556.480533,18,1573.7972222222222,0.9444444444444444,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-11,Extreme Fear,23670.188163,153,3202.6863529411767,0.9823529411764705,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-12,Fear,788.209533,23,2053.1325,1.0,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-13,Neutral,216.69714,19,3998.917,0.05,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-15,Neutral,500.116094,32,1352.128787878788,0.9090909090909091,0.23333333333333334
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-16,Fear,941.32505,15,2071.034666666667,1.0,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-17,Fear,5845.632627,140,1292.3644736842105,0.9868421052631579,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-18,Fear,82.269533,13,610.3228571428572,0.7142857142857143,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-19,Fear,106.886191,43,1166.1046511627908,1.0,0.9285714285714286
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-20,Neutral,646.76766,29,965.8490625,1.0,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-22,Fear,4462.921835,61,968.4492063492064,0.9841269841269841,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-24,Neutral,80.95313,26,179.39076923076925,0.9615384615384616,0.9565217391304348
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-25,Neutral,520.971268,28,2614.2506896551727,0.9655172413793104,0.9629629629629629
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-26,Neutral,96.945218,75,1384.9248101265823,0.4810126582278481,0.9259259259259259
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-29,Fear,133.123947,74,507.97253012048196,1.0,0.8148148148148148
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-31,Fear,1239.24045,50,952.425,1.0,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-02,Fear,90.98474,11,2925.4536363636366,0.8181818181818182,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-06,Fear,3370.85855,39,3952.829230769231,1.0,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-08,Extreme Fear,948.85929,39,1116.5534883720932,1.0,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-09,Extreme Fear,1593.7933500000001,15,3893.6853333333333,0.4,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-12,Fear,1442.90516,44,1396.4452272727274,1.0,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-14,Fear,1828.36966,39,3124.96325,0.875,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-15,Fear,1208.695445,35,1633.111111111111,0.9722222222222222,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-16,Fear,1674.357543,35,2679.161714285714,0.9714285714285714,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-18,Fear,471.89234,6,4048.5616666666665,0.8333333333333334,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-19,Fear,1403.177311,54,1152.206909090909,0.6181818181818182,0.8125
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-20,Fear,-111.77234,50,1156.014423076923,0.9615384615384616,0.22
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-22,Neutral,2933.203058,284,358.02122324159023,0.9938837920489296,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-23,Greed,6439.07977,137,2393.760844155844,0.961038961038961,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-24,Greed,1250.2581989999999,29,2504.40724137931,0.7586206896551724,0.23809523809523808
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-25,Greed,1113.013801,91,777.5432323232324,0.8383838383838383,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-26,Greed,3291.144446,102,1400.3834513274335,0.9734513274336283,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-27,Greed,471.712989,78,1451.5227710843374,1.0,0.654320987654321
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-28,Neutral,728.966777,33,1052.2554545454545,1.0,0.8148148148148148
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-25,Greed,14.21524,4,1688.5525,1.0,1.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-29,Greed,0.0,4,10819.605,1.0,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-30,Greed,838.9844760000001,12,4069.070833333333,0.4166666666666667,1.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-31,Greed,0.0,1,8056.83,1.0,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-01,Greed,0.0,3,7555.826666666667,1.0,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-02,Greed,1008.518954,9,6758.5633333333335,0.4444444444444444,1.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-03,Greed,937.789615,25,1975.7373076923077,0.34615384615384615,1.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-05,Greed,1093.05677,7,1828.1614285714284,0.0,1.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-06,Extreme Greed,1260.832586,1,12912.0,0.0,1.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-07,Extreme Greed,0.0,1,5768.6,1.0,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-08,Greed,0.0,11,2146.8445454545454,1.0,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-09,Greed,0.0,1,9563.74,1.0,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-13,Greed,1621.278931,4,7545.6675,0.0,1.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-15,Greed,1261.448002,1,11647.74,0.0,1.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-19,Extreme Greed,0.0,1,99.88,1.0,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-24,Neutral,-869.145978,2,8449.470000000001,0.0,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-26,Neutral,0.0,3,5632.456666666668,1.0,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-28,Fear,1130.350383,6,3004.626666666667,0.0,1.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-08,Extreme Fear,246.8944,25,2155.8880769230773,1.0,1.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-09,Extreme Fear,2975.927732,528,3494.2455444305383,0.5431789737171464,0.984251968503937
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-10,Fear,-372.76464,98,6134.571428571428,0.6571428571428571,0.4666666666666667
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-11,Fear,2550.108815,233,2348.0045519713262,0.4982078853046595,1.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-12,Fear,303.170149,116,3633.2355833333336,0.7666666666666667,1.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-13,Neutral,355.09,89,4544.766489361702,0.8617021276595744,0.9090909090909091
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-17,Fear,425.687612,34,7388.688823529412,0.47058823529411764,1.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-22,Neutral,119.0,5,36540.202000000005,0.8,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-17,Extreme Greed,0.0,14,2142.7757142857145,1.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-18,Extreme Greed,0.0,1,4999.94,1.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-27,Greed,453.853206,29,862.0348275862068,0.0,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-28,Greed,343.092145,1,4999.89,0.0,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-29,Greed,768.814445,4,1918.2925,0.75,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-30,Greed,1211.511836,6,946.8850000000001,1.0,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-31,Greed,306.563532,3,342.82,1.0,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-02,Greed,739.18423,3,1004.1633333333334,1.0,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-22,Extreme Greed,-179.521683,6,1873.8216666666667,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-25,Extreme Greed,-18956.391598000002,27,4484.771379310345,1.0,0.1724137931034483
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-26,Greed,0.0,25,961.5796153846154,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-27,Greed,0.0,22,681.8109090909091,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-28,Greed,0.0,17,588.2223529411765,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-29,Greed,0.0,7,999.9485714285714,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-30,Greed,0.0,36,486.4764864864865,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-31,Extreme Greed,0.0,48,625.6752083333333,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-01,Greed,0.0,18,773.4088888888889,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-02,Greed,0.0,28,1333.3373333333334,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-03,Fear,13770.715332,106,355.00016806722687,0.8067226890756303,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-04,Greed,0.0,45,676.7046666666666,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-05,Neutral,0.0,24,599.9928,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-06,Neutral,0.0,16,470.57411764705876,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-07,Fear,0.0,9,666.651111111111,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-08,Fear,0.0,5,999.984,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-09,Neutral,0.0,77,137.93471264367815,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-10,Fear,24.634532000000036,82,698.8723529411765,0.7647058823529411,0.4461538461538462
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-11,Neutral,0.0,13,769.2253846153847,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-12,Neutral,0.0,23,1086.9421739130435,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-13,Neutral,-3556.3882559999997,45,947.7369565217392,0.34782608695652173,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-14,Neutral,8781.96,249,2726.2494855305467,0.662379421221865,0.780952380952381
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-15,Neutral,35346.87108,155,2418.771340782123,0.8994413407821229,0.9565217391304348
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-16,Neutral,0.0,3,3333.296666666667,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-17,Neutral,0.0,6,2503.1749999999997,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-18,Neutral,0.0,13,1923.0538461538463,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-19,Fear,0.0,17,882.3423529411765,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-20,Neutral,0.0,31,1129.0251612903226,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-21,Greed,0.0,38,657.8865789473684,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-23,Neutral,0.0,4,1249.98,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-25,Fear,8698.883848,39,641.0223076923077,1.0,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-26,Extreme Fear,2225.835732,1,4999.92,1.0,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-28,Extreme Fear,3309.75,7,714.2857142857143,1.0,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-02,Fear,0.0,2,2499.975,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-03,Fear,0.0,8,624.99375,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-04,Extreme Fear,6939.47356,16,937.494375,0.8125,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-07,Fear,0.0,12,12499.980833333333,1.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-08,Fear,0.0,38,2631.5215789473687,1.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-09,Fear,3677.4965580000003,5,999.99,1.0,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-10,Extreme Fear,4297.3227640000005,14,3928.565714285714,1.0,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-11,Extreme Fear,0.0,8,624.9925000000001,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-12,Fear,-2493.849701,11,4999.932727272728,0.09090909090909091,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-13,Neutral,0.0,34,1891.8805405405406,0.7027027027027027,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-14,Fear,584.05178,1,9999.89,1.0,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-15,Neutral,763.755281,17,2222.1133333333332,0.7222222222222222,0.23076923076923078
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-16,Fear,8368.226125000001,7,2856.945714285714,1.0,0.8571428571428571
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-17,Fear,0.0,68,1527.7720833333333,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-18,Fear,0.0,56,1274.653559322034,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-19,Fear,3036.68886,101,1511.8720183486237,0.08256880733944955,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-20,Neutral,652.062115,12,7589.970833333334,0.4166666666666667,0.6
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-22,Fear,3082.76165,18,526.312105263158,1.0,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-23,Fear,3464.777168,2,4999.96,1.0,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-24,Neutral,2838.532396,46,2021.1748936170213,1.0,0.8723404255319149
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-25,Neutral,2164.09548,6,6666.248333333334,1.0,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-26,Neutral,619.572648,1,9998.76,1.0,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-27,Fear,26714.79759,64,1071.89515625,0.96875,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-28,Fear,13956.614828,28,1137.9037931034482,1.0,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-29,Fear,19573.830158,78,1162.7798837209302,1.0,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-30,Fear,9683.820194,28,2259.391935483871,1.0,0.8823529411764706
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-31,Fear,5544.028638,8,4999.98625,1.0,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-01,Fear,4004.50286,13,9495.466153846153,0.9230769230769231,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-02,Fear,8045.056928,7,2142.8557142857144,1.0,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-03,Fear,0.0,80,5629.0912941176475,0.6823529411764706,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-04,Fear,4805.345609999999,65,932.0805882352942,0.17647058823529413,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-06,Fear,17621.701092,14,13571.328571428572,1.0,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-07,Extreme Fear,0.0,49,2744.2062745098037,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-08,Extreme Fear,0.0,8,18749.877500000002,1.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-09,Extreme Fear,-4058.8889249999997,52,8168.482037037037,0.6296296296296297,0.6206896551724138
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-10,Fear,4596.960442,85,3151.4488764044945,0.5168539325842697,0.9565217391304348
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-11,Fear,-9584.869233000001,199,2846.985294117647,0.19747899159663865,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-12,Fear,0.0,20,2727.2445454545455,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-13,Neutral,0.0,17,2222.144444444444,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-15,Fear,3204.26268,75,2727.2429870129868,1.0,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-16,Fear,912.29492,39,3846.1415384615384,0.02564102564102564,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-17,Fear,0.0,92,1979.1661458333335,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-18,Fear,0.0,44,3541.02152173913,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-19,Fear,0.0,89,3511.545208333333,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-21,Fear,0.0,18,2652.518888888889,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-22,Neutral,0.0,48,3515.344081632653,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-23,Greed,-358963.139984,730,2010.350297906602,0.9428341384863124,0.7241673783091375
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-24,Greed,398.646746,55,1319.3956896551724,0.9310344827586207,0.5925925925925926
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-25,Greed,-1335.115406,37,1526.0666666666666,0.38461538461538464,0.13333333333333333
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-26,Greed,-3925.864943,15,2147.34125,1.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-27,Greed,-99.444041,12,768.4525,1.0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-11-29,Extreme Greed,0.0,3,668.3,1.0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-01,Extreme Greed,0.0,3,999.5866666666667,1.0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-02,Extreme Greed,0.0,6,340.65333333333336,1.0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-04,Extreme Greed,33.26141600000001,10,669.609,1.0,0.4
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-05,Extreme Greed,0.0,2,294.265,1.0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-06,Greed,0.0,1,292.11,1.0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-07,Extreme Greed,0.0,3,1021.2966666666667,1.0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-08,Extreme Greed,-21.54374,5,984.758,1.0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-09,Extreme Greed,0.0,3,440.95,1.0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-10,Extreme Greed,0.0,1,587.97,1.0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-13,Extreme Greed,0.0,2,128.88333333333333,1.0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-15,Extreme Greed,0.0,5,739.626,1.0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-19,Extreme Greed,0.0,1,1399.11,1.0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-22,Greed,0.0,1,2815.79,1.0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-23,Greed,0.0,6,2855.656666666667,1.0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-26,Extreme Greed,0.0,2,1914.0,1.0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-01,Greed,0.0,5,200.802,1.0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-04,Greed,0.0,2,710.865,1.0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-05,Greed,0.0,1,456.83,1.0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-09,Greed,0.0,4,1509.6399999999999,1.0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-18,Extreme Greed,0.0,7,2950.0099999999998,1.0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-25,Extreme Greed,0.0,24,3223.1059999999998,1.0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-26,Greed,38294.693499,114,7578.344634146341,0.6666666666666666,1.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-27,Greed,0.0,2,4443.99,1.0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-02,Greed,0.0,19,1943.7873684210526,1.0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-03,Fear,0.0,8,2351.285,1.0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-04,Greed,9167.620989,92,58124.15365384616,0.8846153846153846,1.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-05,Neutral,1843.301845,261,2347.8439143730884,0.5259938837920489,0.8129032258064516
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-06,Neutral,71.77363,150,1881.207604790419,0.6766467065868264,0.7222222222222222
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-09,Neutral,1259.5314,95,6879.689611650486,0.22330097087378642,1.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-10,Fear,0.0,10,1089.435,1.0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-11,Neutral,109.90750199999998,174,2385.7656398104264,0.5497630331753555,0.8247422680412371
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-12,Neutral,2760.439779,75,12390.793456790123,1.0,1.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-13,Neutral,1998.702085,41,2039.3888095238096,0.023809523809523808,1.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-14,Neutral,27.247837999999998,40,445.2165,0.725,1.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-16,Neutral,559.647247,74,1368.858375,0.575,1.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-17,Neutral,64.346683,94,1112.2542857142857,0.8380952380952381,1.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-18,Neutral,3981.044269,149,1466.1342937853108,0.847457627118644,1.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-21,Greed,8995.13393,8,15859.55,0.0,1.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-23,Neutral,0.0,40,472.709,1.0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-24,Neutral,0.0,43,1894.8688636363636,1.0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-25,Fear,0.0,4,3685.7825,1.0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-03-26,Neutral,0.0,1,1134.46,1.0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-07,Extreme Fear,-4968.487948,25,7609.877692307693,0.6923076923076923,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-08,Extreme Fear,142.99159,20,3984.7504347826084,0.7391304347826086,1.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-11,Fear,0.0,3,6864.066666666667,1.0,0.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-12,Fear,202.27562,8,2599.29625,1.0,1.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-19,Fear,56.13971,22,665.6886363636363,0.5,1.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-22,Neutral,284.16768,2,66188.125,1.0,1.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-23,Greed,0.0,4,17801.63,1.0,0.0
